Plate information 
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0740,0.0720,0.6270,0.6250,0.6320,0.1690,0.1650,0.1590,,,,
B,0.5720,0.6050,0.5940,0.5710,0.5800,0.5260,0.1390,0.1440,0.1440,,,,
C,0.5390,0.5740,0.5810,0.5820,0.5220,0.5560,0.1400,0.1460,0.1480,,,,
D,0.6440,0.7000,0.7170,0.4980,0.4430,0.4690,0.1200,0.1250,0.1300,,,,
E,0.6650,0.6670,0.6760,0.5370,0.4660,0.4670,0.1060,0.1080,0.1130,,,,
F,0.5640,0.5170,0.5830,0.4400,0.4370,0.4080,0.1140,0.1160,0.1200,,,,
G,0.4930,0.5110,0.5060,0.4640,0.4240,0.4120,0.0810,0.0810,0.0920,,,,
H,0.5140,0.6010,0.6400,0.0790,0.0800,0.0850,0.0810,0.0850,0.0840,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,30,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0740,0.0710,0.6250,0.6260,0.6330,0.1680,0.1660,0.1600,,,,
B,0.5720,0.6120,0.5970,0.5760,0.5850,0.5250,0.1400,0.1440,0.1440,,,,
C,0.5370,0.5740,0.5880,0.5810,0.5280,0.5600,0.1380,0.1450,0.1460,,,,
D,0.6410,0.6960,0.7170,0.4970,0.4420,0.4690,0.1200,0.1240,0.1300,,,,
E,0.6620,0.6660,0.6720,0.5330,0.4620,0.4620,0.1070,0.1080,0.1130,,,,
F,0.5670,0.5150,0.5830,0.4490,0.4380,0.4110,0.1140,0.1150,0.1210,,,,
G,0.4990,0.5160,0.5080,0.4620,0.4250,0.4110,0.0820,0.0820,0.0940,,,,
H,0.5140,0.6020,0.6570,0.0800,0.0790,0.0840,0.0810,0.0850,0.0840,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,31,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0730,0.0740,0.0710,0.6230,0.6240,0.6320,0.1690,0.1660,0.1600,,,,
B,0.5740,0.6170,0.6000,0.5740,0.5850,0.5240,0.1390,0.1430,0.1440,,,,
C,0.5360,0.5770,0.5850,0.5770,0.5290,0.5630,0.1380,0.1450,0.1470,,,,
D,0.6330,0.6980,0.7170,0.4970,0.4420,0.4700,0.1190,0.1250,0.1340,,,,
E,0.6580,0.6680,0.6670,0.5370,0.4630,0.4620,0.1060,0.1080,0.1130,,,,
F,0.5630,0.5060,0.5770,0.4440,0.4390,0.4120,0.1130,0.1150,0.1190,,,,
G,0.4950,0.5080,0.5040,0.4570,0.4230,0.4100,0.0800,0.0820,0.0920,,,,
H,0.5170,0.6010,0.6660,0.0800,0.0790,0.0840,0.0810,0.0860,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,32,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0740,0.0720,0.6230,0.6260,0.6340,0.1690,0.1660,0.1610,,,,
B,0.5780,0.6200,0.6030,0.5730,0.5870,0.5240,0.1390,0.1430,0.1440,,,,
C,0.5330,0.5820,0.5850,0.5730,0.5370,0.5630,0.1380,0.1440,0.1460,,,,
D,0.6360,0.7010,0.7160,0.4950,0.4430,0.4690,0.1200,0.1250,0.1370,,,,
E,0.6600,0.6630,0.6700,0.5360,0.4590,0.4610,0.1070,0.1070,0.1120,,,,
F,0.5640,0.5040,0.5800,0.4510,0.4380,0.4110,0.1120,0.1140,0.1200,,,,
G,0.4940,0.5070,0.5040,0.4520,0.4240,0.4100,0.0810,0.0810,0.0920,,,,
H,0.5240,0.6060,0.6730,0.0790,0.0790,0.0840,0.0820,0.0840,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,33,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0740,0.0710,0.6220,0.6260,0.6340,0.1700,0.1660,0.1600,,,,
B,0.5790,0.6240,0.6050,0.5710,0.5870,0.5210,0.1390,0.1430,0.1450,,,,
C,0.5310,0.5890,0.5920,0.5730,0.5460,0.5620,0.1370,0.1440,0.1450,,,,
D,0.6340,0.7030,0.7160,0.4960,0.4420,0.4700,0.1190,0.1260,0.1420,,,,
E,0.6610,0.6750,0.6720,0.5410,0.4590,0.4590,0.1050,0.1080,0.1110,,,,
F,0.5660,0.5060,0.5850,0.4810,0.4340,0.4120,0.1120,0.1140,0.1200,,,,
G,0.4960,0.5090,0.5030,0.4520,0.4230,0.4070,0.0810,0.0810,0.0920,,,,
H,0.5260,0.6030,0.6660,0.0790,0.0780,0.0840,0.0810,0.0850,0.0840,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,34,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0730,0.0710,0.6190,0.6250,0.6340,0.1690,0.1650,0.1600,,,,
B,0.5770,0.6230,0.6060,0.5690,0.5780,0.5230,0.1380,0.1420,0.1430,,,,
C,0.5310,0.5900,0.5890,0.5700,0.5480,0.5550,0.1360,0.1440,0.1460,,,,
D,0.6360,0.7020,0.7130,0.5020,0.4450,0.4730,0.1200,0.1310,0.1480,,,,
E,0.6570,0.6610,0.6690,0.5410,0.4600,0.4600,0.1050,0.1080,0.1100,,,,
F,0.5690,0.5030,0.5810,0.4670,0.4330,0.4120,0.1120,0.1140,0.1190,,,,
G,0.5010,0.5070,0.5040,0.4510,0.4280,0.4090,0.0810,0.0810,0.0920,,,,
H,0.5310,0.6050,0.6600,0.0780,0.0780,0.0840,0.0810,0.0840,0.0820,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,35,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0720,0.0710,0.6180,0.6250,0.6360,0.1690,0.1660,0.1600,,,,
B,0.5740,0.6230,0.6090,0.5680,0.5700,0.5280,0.1390,0.1420,0.1440,,,,
C,0.5320,0.5910,0.5900,0.5650,0.5470,0.5510,0.1370,0.1430,0.1440,,,,
D,0.6360,0.7040,0.7100,0.5020,0.4450,0.4710,0.1200,0.1350,0.1510,,,,
E,0.6600,0.6640,0.6700,0.5420,0.4630,0.4590,0.1040,0.1070,0.1100,,,,
F,0.5680,0.5050,0.5870,0.4650,0.4350,0.4130,0.1120,0.1150,0.1190,,,,
G,0.4970,0.5100,0.5060,0.4580,0.4410,0.4060,0.0810,0.0800,0.0920,,,,
H,0.5300,0.6070,0.6510,0.0800,0.0780,0.0830,0.0810,0.0850,0.0840,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,36,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0750,0.0710,0.6190,0.6250,0.6360,0.1690,0.1660,0.1590,,,,
B,0.5750,0.6260,0.6100,0.5670,0.5630,0.5260,0.1390,0.1430,0.1430,,,,
C,0.5250,0.5870,0.5880,0.5630,0.5460,0.5490,0.1360,0.1430,0.1450,,,,
D,0.6290,0.6970,0.7080,0.5040,0.4470,0.4750,0.1210,0.1390,0.1540,,,,
E,0.6590,0.6650,0.6710,0.5400,0.4630,0.4570,0.1050,0.1060,0.1100,,,,
F,0.5710,0.5020,0.5860,0.4630,0.4350,0.4120,0.1110,0.1140,0.1190,,,,
G,0.5000,0.5080,0.5040,0.4650,0.4510,0.4060,0.0810,0.0820,0.0910,,,,
H,0.5420,0.6130,0.6460,0.0800,0.0790,0.0850,0.0820,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,37,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0740,0.0710,0.6170,0.6230,0.6350,0.1700,0.1640,0.1600,,,,
B,0.5720,0.6280,0.6100,0.5680,0.5540,0.5270,0.1380,0.1440,0.1420,,,,
C,0.5250,0.5940,0.5940,0.5600,0.5460,0.5460,0.1360,0.1420,0.1430,,,,
D,0.6240,0.7000,0.7160,0.5060,0.4480,0.4770,0.1210,0.1420,0.1590,,,,
E,0.6610,0.6660,0.6710,0.5440,0.4650,0.4570,0.1040,0.1060,0.1100,,,,
F,0.5720,0.5000,0.5880,0.4600,0.4320,0.4150,0.1120,0.1150,0.1180,,,,
G,0.5000,0.5060,0.5040,0.4730,0.4580,0.4050,0.0810,0.0810,0.0920,,,,
H,0.5420,0.6130,0.6380,0.0790,0.0780,0.0830,0.0820,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,38,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0740,0.0700,0.6130,0.6240,0.6350,0.1700,0.1650,0.1590,,,,
B,0.5690,0.6260,0.6100,0.5700,0.5490,0.5250,0.1380,0.1430,0.1440,,,,
C,0.5220,0.5920,0.5960,0.5580,0.5440,0.5490,0.1360,0.1430,0.1440,,,,
D,0.6180,0.6970,0.7180,0.5100,0.4520,0.4790,0.1210,0.1470,0.1610,,,,
E,0.6540,0.6640,0.6720,0.5480,0.4710,0.4570,0.1040,0.1070,0.1110,,,,
F,0.5730,0.5020,0.5910,0.4570,0.4280,0.4140,0.1110,0.1140,0.1190,,,,
G,0.5040,0.5130,0.5040,0.4810,0.4610,0.4040,0.0800,0.0810,0.0930,,,,
H,0.5470,0.6170,0.6370,0.0790,0.0790,0.0840,0.0800,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,39,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0730,0.0740,0.0710,0.6110,0.6220,0.6340,0.1700,0.1640,0.1600,,,,
B,0.5660,0.6270,0.6130,0.5710,0.5380,0.5250,0.1390,0.1430,0.1430,,,,
C,0.5170,0.5890,0.5970,0.5510,0.5390,0.5460,0.1350,0.1410,0.1420,,,,
D,0.6040,0.6930,0.7170,0.5040,0.4620,0.4810,0.1230,0.1520,0.1610,,,,
E,0.6570,0.6590,0.6700,0.5300,0.4610,0.4560,0.1030,0.1060,0.1110,,,,
F,0.5760,0.5000,0.5920,0.4510,0.4250,0.4120,0.1130,0.1140,0.1190,,,,
G,0.5000,0.5090,0.5040,0.4910,0.4600,0.4040,0.0810,0.0810,0.0930,,,,
H,0.5470,0.6150,0.6310,0.0790,0.0790,0.0840,0.0810,0.0860,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,40,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0740,0.0710,0.6110,0.6210,0.6360,0.1710,0.1630,0.1600,,,,
B,0.5670,0.6280,0.6120,0.5710,0.5280,0.5220,0.1390,0.1420,0.1450,,,,
C,0.5170,0.5950,0.6000,0.5520,0.5370,0.5480,0.1330,0.1400,0.1420,,,,
D,0.6010,0.6950,0.7200,0.5070,0.4540,0.4810,0.1230,0.1540,0.1620,,,,
E,0.6580,0.6550,0.6680,0.5260,0.4570,0.4530,0.1050,0.1050,0.1100,,,,
F,0.5730,0.4970,0.5880,0.4490,0.4250,0.4170,0.1120,0.1140,0.1190,,,,
G,0.5030,0.5110,0.5040,0.4980,0.4620,0.4030,0.0810,0.0810,0.0920,,,,
H,0.5510,0.6150,0.6330,0.0790,0.0780,0.0840,0.0810,0.0860,0.0820,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,41,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0750,0.0700,0.6100,0.6210,0.6340,0.1700,0.1640,0.1590,,,,
B,0.5660,0.6320,0.6140,0.5660,0.5290,0.5260,0.1400,0.1440,0.1460,,,,
C,0.5140,0.5930,0.6030,0.5480,0.5370,0.5510,0.1350,0.1400,0.1420,,,,
D,0.6040,0.6980,0.7160,0.5070,0.4550,0.4820,0.1220,0.1580,0.1640,,,,
E,0.6650,0.6680,0.6700,0.5190,0.4540,0.4520,0.1040,0.1050,0.1100,,,,
F,0.5800,0.5010,0.5930,0.4490,0.4240,0.4190,0.1120,0.1140,0.1200,,,,
G,0.5090,0.5160,0.5040,0.5020,0.4650,0.4040,0.0810,0.0810,0.0920,,,,
H,0.5530,0.6140,0.6310,0.0800,0.0790,0.0840,0.0810,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,42,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0740,0.0710,0.6050,0.6190,0.6330,0.1700,0.1640,0.1600,,,,
B,0.5630,0.6340,0.6140,0.5660,0.5260,0.5300,0.1400,0.1450,0.1490,,,,
C,0.5120,0.5980,0.6060,0.5510,0.5350,0.5540,0.1340,0.1390,0.1420,,,,
D,0.5990,0.6980,0.7180,0.5120,0.4580,0.4850,0.1220,0.1580,0.1660,,,,
E,0.6580,0.6630,0.6760,0.5170,0.4510,0.4530,0.1040,0.1060,0.1100,,,,
F,0.5800,0.5000,0.5960,0.4480,0.4250,0.4230,0.1120,0.1130,0.1200,,,,
G,0.5100,0.5180,0.5080,0.5110,0.4690,0.4030,0.0810,0.0810,0.0920,,,,
H,0.5470,0.6130,0.6350,0.0790,0.0800,0.0840,0.0810,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,43,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0730,0.0710,0.6040,0.6170,0.6340,0.1710,0.1640,0.1610,,,,
B,0.5630,0.6340,0.6140,0.5660,0.5210,0.5350,0.1420,0.1460,0.1510,,,,
C,0.5120,0.5980,0.6100,0.5490,0.5330,0.5560,0.1350,0.1380,0.1400,,,,
D,0.5900,0.7000,0.7200,0.5150,0.4590,0.4860,0.1210,0.1580,0.1680,,,,
E,0.6590,0.6630,0.6810,0.5160,0.4520,0.4520,0.1040,0.1060,0.1110,,,,
F,0.5780,0.4990,0.5970,0.4470,0.4280,0.4250,0.1120,0.1150,0.1190,,,,
G,0.5130,0.5180,0.5050,0.5180,0.4760,0.4020,0.0810,0.0810,0.0910,,,,
H,0.5490,0.6130,0.6320,0.0800,0.0780,0.0850,0.0810,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,44,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0730,0.0710,0.6030,0.6180,0.6320,0.1690,0.1630,0.1600,,,,
B,0.5610,0.6370,0.6140,0.5650,0.5300,0.5380,0.1440,0.1490,0.1540,,,,
C,0.5060,0.5940,0.6060,0.5430,0.5320,0.5550,0.1350,0.1380,0.1410,,,,
D,0.5800,0.6930,0.7150,0.5080,0.4590,0.4840,0.1220,0.1590,0.1710,,,,
E,0.6520,0.6580,0.6770,0.5130,0.4520,0.4470,0.1040,0.1050,0.1110,,,,
F,0.5760,0.4980,0.6010,0.4460,0.4250,0.4320,0.1120,0.1150,0.1200,,,,
G,0.5100,0.5190,0.5070,0.5230,0.4860,0.4070,0.0800,0.0820,0.0910,,,,
H,0.5430,0.6080,0.6300,0.0790,0.0790,0.0840,0.0820,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,45,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0740,0.0710,0.6010,0.6150,0.6310,0.1680,0.1630,0.1610,,,,
B,0.5610,0.6400,0.6150,0.5630,0.5120,0.5380,0.1470,0.1510,0.1540,,,,
C,0.5060,0.5910,0.6040,0.5420,0.5290,0.5540,0.1340,0.1380,0.1400,,,,
D,0.5780,0.6910,0.7130,0.5050,0.4590,0.4860,0.1210,0.1580,0.1750,,,,
E,0.6410,0.6400,0.6670,0.5070,0.4470,0.4440,0.1050,0.1060,0.1100,,,,
F,0.5720,0.4900,0.5890,0.4440,0.4320,0.4370,0.1130,0.1150,0.1200,,,,
G,0.5080,0.5140,0.5070,0.5260,0.4930,0.4050,0.0810,0.0820,0.0910,,,,
H,0.5360,0.6050,0.6330,0.0800,0.0790,0.0830,0.0810,0.0850,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,46,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0750,0.0740,0.0700,0.6000,0.6150,0.6300,0.1680,0.1630,0.1590,,,,
B,0.5610,0.6420,0.6170,0.5620,0.5150,0.5390,0.1500,0.1530,0.1550,,,,
C,0.5050,0.5920,0.6060,0.5400,0.5290,0.5540,0.1340,0.1380,0.1390,,,,
D,0.5840,0.6930,0.7190,0.5070,0.4610,0.4890,0.1220,0.1580,0.1790,,,,
E,0.6390,0.6390,0.6640,0.5050,0.4450,0.4420,0.1050,0.1070,0.1120,,,,
F,0.5770,0.4930,0.5950,0.4450,0.4290,0.4370,0.1140,0.1150,0.1210,,,,
G,0.5140,0.5230,0.5110,0.5290,0.4950,0.4080,0.0800,0.0810,0.0930,,,,
H,0.5360,0.6060,0.6280,0.0800,0.0770,0.0840,0.0800,0.0840,0.0830,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,47,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0740,0.0720,0.0710,0.5960,0.6130,0.6290,0.1670,0.1620,0.1610,,,,
B,0.5640,0.6430,0.6190,0.5610,0.5350,0.5390,0.1530,0.1550,0.1560,,,,
C,0.4990,0.5880,0.6060,0.5400,0.5270,0.5550,0.1320,0.1370,0.1390,,,,
D,0.5680,0.6890,0.7170,0.5080,0.4620,0.4890,0.1210,0.1570,0.1810,,,,
E,0.6370,0.6550,0.6640,0.5040,0.4450,0.4410,0.1050,0.1060,0.1130,,,,
F,0.5790,0.4960,0.5970,0.4680,0.4320,0.4390,0.1130,0.1150,0.1210,,,,
G,0.5180,0.5260,0.5100,0.5340,0.5010,0.4100,0.0800,0.0810,0.0920,,,,
H,0.5430,0.6040,0.6250,0.0800,0.0780,0.0850,0.0810,0.0850,0.0840,,,,

Plate information 
Plate,Repeat,Barcode,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,Meas,ScanX,ScanY,Measinfo,Kinetics,Measurement date,
1,1,="",36.65,36.95,21.7,21.4,Meas B,0,0,De=1st Ex=Btm Em=N/A,48,2/8/2025 11:18:21 AM,

Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas B,0,42738,10,00:00:00.000,De=1st Ex=Btm Em=N/A,

Results for Meas B -  (A)
,01,02,03,04,05,06,07,08,09,10,11,12,
A,0.0730,0.0730,0.0710,0.5970,0.6130,0.6280,0.1670,0.1610,0.1610,,,,
B,0.5650,0.6450,0.6210,0.5620,0.5260,0.5400,0.1540,0.1550,0.1570,,,,
C,0.4990,0.5890,0.6090,0.5390,0.5270,0.5570,0.1330,0.1360,0.1390,,,,
D,0.5700,0.6920,0.7240,0.5060,0.4650,0.4920,0.1220,0.1600,0.1840,,,,
E,0.6350,0.6390,0.6630,0.5080,0.4380,0.4400,0.1050,0.1080,0.1130,,,,
F,0.5800,0.4970,0.6010,0.4960,0.4400,0.4460,0.1140,0.1180,0.1210,,,,
G,0.5210,0.5280,0.5150,0.5390,0.5080,0.4120,0.0810,0.0810,0.0920,,,,
H,0.5360,0.6060,0.6260,0.0780,0.0780,0.0840,0.0810,0.0850,0.0830,,,,


Basic assay information 
Assay ID: ,,,,11542
Assay Started: ,,,,2/7/2025 5:24:17 PM
Assay Finished: ,,,,2/8/2025 11:18:32 AM
Assay Exported: ,,,,2/8/2025 1:47:07 PM
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100218
Protocol Name: ,,,,mScarlet
Serial#: ,,,,="23000566"



Protocol information
Protocol:
Protocol name,,,,mScarlet
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
